"id_fetches","url","source_name","source_encoding","title","keywords","author","publish_date","crawltime","content","createtime"
"262","http://world.huanqiu.com/article/9CaKrnKqPom","环球网国际新闻","utf-8","三星宣布经营权不传子女 爷孙三代家族式管理告终","环球网国际新闻"," ","7/5/2020","7/5/2020 17:14:00","【海外网5月7日编译报道 】据韩联社报道，三星电子副会长、三星集团实际掌门人李在镕6日就集团内部禁忌话题主动开口，宣布不会让子女继承经营权。报道称，这意味着，从创始人李秉喆到李健熙会长再到李在镕的爷孙三代家族经营血缘继任模式告终。李在镕当天发表告全民道歉书表示，不会让其子女接班，这是由来已久的想法。他2016年12月曾在韩国国会听证会上表示，随时愿意让贤，但正式就接班问题表明立场尚属首次。他强调，不问性别学历国籍对外招贤纳才是他的责任和使命，让贤才怀着主人翁意识奋发工作肩负重任引领事业，才能让三星继续做三星。李在镕还表示，公司在发展过程中未能坚守法律和道德底线而辜负国民期待，就此向全体国民道歉。就公司的“无工会经营”方针，李在镕说，对此深感责任重大，并向因此受到伤害的所有人表示诚挚的歉意。李在镕现年52岁，父亲是韩国首富、三星集团第二代掌门人李健熙。李在镕2012年被任命为三星电子副会长。2014年，其父亲李健熙突发心肌梗塞入院治疗，此后一直昏迷至今。作为唯一的男性继承者，李在镕正式成为三星集团的实际控制人。2016年，李在镕卷入韩国时任总统朴槿惠“亲信干政”事件而陷入困境，并被判刑。(海外网 刘强)","7/5/2020 17:14:00"
"263","http://world.huanqiu.com/article/3y8UUSCGbGZ","环球网国际新闻","utf-8","4月初以来全球平均每天新增确诊约8万例 意大利治愈人数首超现有患者","环球网国际新闻"," ","7/5/2020","7/5/2020 17:14:00","全球数据  世界卫生组织：截至欧洲中部时间6日10时（北京时间6日16时），全球新冠确诊病例较前一日增加71463例，达到3588773例；死亡病例较前一日增加4102例，达到247503例。  美国约翰斯·霍普金斯大学：根据北京时间7日7时52分查询到的数据，全球确诊病例达3748959例，死亡病例为263146例。美国确诊病例升至1227430例，死亡病例达73039例。 新闻事件  世界卫生组织总干事谭德塞在6日举行的视频新闻发布会上说，自4月初以来，全球平均每天向世卫组织报告约8万例新增病例。疫情在世界范围内严重破坏了基本卫生服务，包括基于社区的卫生保健服务。意大利民事保护部门6日发布的数据显示，意大利累计治愈新冠患者93245人，治愈人数首次超过现有患者人数。西班牙确诊病例日增幅连续一周低于1%。西班牙卫生部6日发布的新冠疫情数据显示，截至5日21时，通过聚合酶链式反应（PCR）检测确诊的病例数为220325例，单日新增确诊病例685例，日增幅0.31%，连续第七天低于1%。目前，西班牙全国已进入防控措施降级的准备阶段，越来越多的民众开始走出家门。 德国联邦政府与各州政府6日达成一项新协议，进一步放松为应对新冠疫情采取的限制措施，但保留有关保持社交距离和佩戴口罩等的规定。丹麦国家血清研究所6日发布研究报告说，基于各项数据和模型分析，在保证当前社交距离和卫生规则的前提下，丹麦的第一波新冠疫情即将过去，报告支持更大范围的复工复课。据俄罗斯防疫指挥部6日消息，过去24小时俄新增新冠确诊病例10559例，累计确诊165929例。俄卫生部长穆拉什科认为，鉴于当前每天增长的病例数，目前谈论疫情平台期还为时过早。俄教育部当天表示，原定6月8日举行的高考有可能根据疫情做出调整。伊朗卫生部6日宣布，伊朗新冠累计确诊病例数超过10万，但总体上疫情比之前爬坡期有所减缓，每日新增病例数已从3000多下降到1000多。目前伊朗将各地划分为不同风险区域，各行各业在政府的指导下开始分层次有序复工复产。日本拟降低新冠病毒检测门槛。据日本广播协会（NHK）电视台6日报道，鉴于日本之前设定的新冠病毒检测门槛较高，导致一些患者病情被延误，日本厚生劳动省正在推动修改有关咨询和就医标准，新标准将不再提及具体的发烧度数。据报道，日本之前要求民众满足连续4天发烧37.5度以上等条件再电话咨询和就医。菲律宾累计确诊病例数破万。数据显示，菲律宾确诊病例主要集中在首都马尼拉，该地区累计确诊病例数占全国总数约66%。目前，菲政府已将包括马尼拉等地在内的“疫情高风险地区”的严格社区隔离措施延长至5月15日。韩国疾病管理本部6日发布的新冠疫情统计数据显示，当地时间5日0时至6日0时，韩国新增确诊病例2例，均为境外输入病例。至此韩国已连续3天实现本土感染病例零增长。科特迪瓦就业与社会保障部6日发表新闻公报说，该部部长夸库·帕斯卡尔·阿比南被确诊感染新冠病毒。目前阿比南在接受隔离治疗，病情较为稳定。公报呼吁民众遵守防疫规定，重视个人防护。 涉华动态  中国政府援助塔吉克斯坦的一批新冠病毒检测试剂6日在中塔边境卡拉苏口岸顺利交接。中国驻塔吉克斯坦大使刘彬表示，在此次抗击新冠疫情过程中，中塔两国同舟共济、相互支持，充分体现两国和两国人民之间的深情厚谊。 ","7/5/2020 17:14:00"
"264","http://world.huanqiu.com/article/3y8VEtXxftq","环球网国际新闻","utf-8","麦当娜自曝曾感染新冠病毒：当时以为是重流感","环球网国际新闻"," ","7/5/2020","7/5/2020 17:14:00","【麦当娜自曝曾感染新冠病毒：以为是重流感】美国《人物》杂志报道，当地时间6日，美国女歌星麦当娜在社交媒体上透露曾感染新冠病毒，如今健康状况良好。61岁的她说，7周前在巴黎参加演出活动，行程结束时身体出现问题，当时以为是患上了重流感，但随后做了新冠病毒抗体检测结果呈阳性，这就证明她曾经感染过新冠病毒。","7/5/2020 17:14:00"
"265","http://world.huanqiu.com/article/3y8Sh1oBpJA","环球网国际新闻","utf-8","特朗普说疫情是“美国遭受的最沉重打击”，然后又开始赖中国","环球网国际新闻","作者：刘洋","7/5/2020","7/5/2020 17:14:00","【环球网报道 记者 刘洋】当地时间6日，美国总统特朗普对媒体表示，这次新冠病毒疫情对美国的打击比二战期间日本偷袭珍珠港和2001年发生的911恐袭事件还要严重，是“美国遭受的最沉重打击""。截至目前，美国新冠病毒死亡人数已经超过7万人，疫情也重创了美国经济。CNN说，相比之下，珍珠港袭击中美国死亡人数是2000多人，9.11恐怖袭击的遇难人数是2977人。在采访中，特朗普又老调重弹指责中国“没能在一开始成功阻止病毒传播”。对于这种甩锅指控，中方已多次反驳。同样在6日，美国哥伦比亚大学经济学教授、前联合国秘书长高级顾问杰弗里·萨克斯在美国有线电视新闻网以“特朗普的反华理论发生内爆”为题发表署名文章，批评美国政府高官和右翼政治人物用谎言攻击，警告称这样做可能导致冲突，他还质问这些政治人物——“你们没有羞耻感吗？”","7/5/2020 17:14:00"
"266","http://world.huanqiu.com/article/3y8R9TIMWp5","环球网国际新闻","utf-8","哥伦比亚大学教授质问美国高官：用谎言攻击中国可能导致冲突，“你们没有羞耻感吗？”","环球网国际新闻"," ","7/5/2020","7/5/2020 17:14:00","【环球时报驻美国特派记者 胡泽曦】美国哥伦比亚大学经济学教授、前联合国秘书长高级顾问杰弗里·萨克斯6日在美国有线电视新闻网以《特朗普的反华理论发生内爆》为题发表署名文章，痛批美国政府高官和汤姆·科顿等右翼政治人物在疫情期间百般对中国进行攻击，并质问这些政治人物——“你们没有羞耻感吗？”萨克斯强调，特朗普政府和阿肯色州联邦参议员汤姆·科顿等人针对中国提出的指控是鲁莽和危险的。它们可能会将世界推向冲突，就像小布什政府在伊拉克大规模杀伤性武器问题上的谎言将美国推入2003年的战争一样。萨克斯将美国政客疫情期间对中国的攻击比作是新的麦卡锡主义。他还强调，现在美国情报机构和独立科学分析都否定了相关对华指控，这让人想起“麦卡锡时代的终结”。萨克斯详细指出，美国右翼对中国的指责毫无道理。首先，一些美国右翼人士指责说，这种冠状病毒可能是一种中国的“生物武器”。科学家通过分析这种病毒，迅速将这种说法驳倒。随后，右翼人物指控病毒是“偶然从武汉病毒研究所泄露出来的”。这也是不合逻辑的。事实上，无论是生物学还是时间线，都不支持实验室泄露的说法。生物学家指出，武汉的实验室里甚至没有在对这种新冠病毒开展研究。萨克斯写到，除了“实验室泄露论”之外，美国政府和右翼媒体还指责中国在数周内掩盖疫情。然而，考虑一下时间记录。武汉医生在12月中旬首次发现了罕见的病毒性肺炎病例；12月31日，武汉卫生官员通知了世界卫生组织驻中国办事处；1月3日，中国卫生部门致电美国疾控中心；1月11日，基因组测序完成并在网上公布；1月23日，武汉被封锁。考虑到一种以前从未发现过的新疾病在早期不可避免地会引起一定疑惑，这已经是一个很快速的时间轴。萨克斯写到，美国政府在事实面前反复无常，动不动就攻击中国。不过，这也是意料之中的事。此前，美国政府也多次声称，华为等中国高科技企业是对美国安全的直接威胁，但并没有提供任何直接证据。这就是为什么美国最亲密的盟友，如英国和德国走了不同的方向，继续与华为合作，并与中国进行更广泛的合作。萨克斯在文章结尾处写到：2019年12月31日，中国通报了世卫组织；1月23日，中国封锁了武汉；1月30日，世卫组织宣布全球进入公共卫生紧急状态；截至1月30日，美国还没有一例死亡病例；2月6日，美国第一次出现死亡病例——但现在，美国有超过71000人死亡。“特朗普先生、蓬佩奥先生，你们收到了很多警告。到目前为止，美国人民还没有完全认清你们的鲁莽。你们已经干得够多了。你们没有羞耻感吗?”","7/5/2020 17:14:00"
"267","http://world.huanqiu.com/article/3y8UpGJQbXp","环球网国际新闻","utf-8","尤文图斯：迪巴拉新冠检测转阴，所有感染新冠病毒的一线队球员均已康复","环球网国际新闻"," ","7/5/2020","7/5/2020 17:14:00","【迪巴拉新冠检测转阴】尤文官方消息，经过最新的新冠肺炎病毒检测，迪巴拉的结果显示为阴性，这意味着小迪已经正式康复将很快回归球场。至此，加上此前恢复的鲁加尼和马图伊迪，目前尤文图斯所有感染新冠病毒的一线队球员均已康复。迪巴拉：“我的表情说明了一切，我终于从新冠肺炎中康复了！” ​​​​","7/5/2020 17:14:00"
"268","http://world.huanqiu.com/article/9CaKrnKqPm8","环球网国际新闻","utf-8","特朗普否决限制其对伊朗动武的决议 称决议具侮辱性","环球网国际新闻"," ","7/5/2020","7/5/2020 17:14:00","中新网5月7日电 据外媒报道，美国总统特朗普当地时间6日否决了国会通过的限制总统对伊朗动武的决议，并称这是“侮辱性的决议”。参议院预计7日将投票推翻总统的否决，但预计参议院不太可能实现这一目标。当地时间3月13日，美国总统特朗普在白宫宣布“国家紧急状态”，应对新冠肺炎疫情。中新社记者 陈孟统 摄特朗普称这是一份“非常侮辱性的决议”，并在声明中称该措施“基于对事实和法律的误解”。他还说，该决议是“民主党提出的，作为通过分裂共和党赢得11月3日大选的战略的一部分”。在特朗普否决决议后，参议院将试图于当地时间7日推翻总统的否决权。这样的举动将需要参院三分之二的多数同意，而不是通过该法案所需的简单多数。尽管该法案得到了两党的支持，但预计参议院仍不太可能实现这一目标。在直接发给参议院的另一份声明中，特朗普敦促参议院不要否决他的否决权，认为该决议“不必要且危险”。据悉，被特朗普否决的这份决议，是一份国会两党共同努力通过的，旨在遏制总统未经国会批准就对伊朗动武的决议。在今年年初美国发动空袭打死伊朗将军苏莱曼尼之后，美国民主党人发誓要对该决议进行投票。2月13日，国会参议院表决通过战争权力决议案，以限制特朗普未来对伊朗的军事行动。3月11日，众议院也表决通过了该决议议案，随后送交特朗普。","7/5/2020 17:14:00"
"269","http://world.huanqiu.com/article/3y8Ur1gEmUi","环球网国际新闻","utf-8","美媒：研究发现死于新冠的美国黑人比例高于白人或其他族裔","环球网国际新闻","作者：李东尧","7/5/2020","7/5/2020 17:14:00","【环球网报道】美国有线电视新闻网（CNN）当地时间6日援引一项新的研究称，有新的证据表明，与白人或其他族裔相比，在美国死于新冠病毒感染的非裔美国人可能更多。CNN报道截图CNN报道称，研究发现，根据美国人口普查局数据，黑人占美国人口的13.4%，但黑人人口较多的县的病例数占据了美国所有新冠肺炎确诊病例的一半以上，死亡病例则占全部死亡病例的近60%。这份于当地时间5日发布的研究报告认为，这可能主要是由于获得医疗保健服务不平等等问题。据CNN报道，来自四所大学的流行病学家、临床医生与其他医学研究机构合作，从县级层面比较分析了新冠肺炎确诊病例与死亡病例数据。他们使用的数据截至日期为4月中旬。研究人员将黑人居民占比较高（即人口占该县13%或以上）的县与占比较低的县进行对比，他们说，在全美范围内，黑人人口占比较高的县的新冠肺炎病例数占了52%，而死亡病例数占了58%。数据显示，截至4月13日，在黑人占比较高的县，有283750例新冠肺炎确诊病例，其中死亡12748例，而其他县则有263640例确诊病例，死亡8886例。研究的作者总结说，“总体而言，这些数据表明，黑人（占比较高的）县的新冠肺炎确诊率与死亡率明显更高，而未经调整的分析还显示，黑人占比较高的县的糖尿病诊断率、心脏病死亡率以及脑血管疾病死亡率也更高。”“社会条件、结构性种族主义与其他因素增加了黑人社区新冠肺炎诊断与死亡（率高）的风险。”参与这项研究的科学家们写道。“结构性因素包括医疗保健渠道、家庭密度、失业以及普遍的歧视问题等，造成了这种差异，并非黑人社区的内在特征或个人层面的因素所造成。”根据美国约翰斯•霍普金斯大学公布的实时疫情数据，截至美东时间6日19时32分，美国累计确诊病例达到1227430例，其中死亡病例达到73095例。","7/5/2020 17:14:00"
"270","https://www.thepaper.cn/newsDetail_forward_7295605","澎湃国际","utf-8","白宫工作人员确诊感染新冠肺炎，特朗普、彭斯测试结果为阴性_澎湃国际_澎湃新闻-The Paper","特朗普,工作人员,新冠肺炎","责任编辑：王晓峰","7/5/2020","8/5/2020 01:27:15","当地时间5月7日，美国有线电视新闻网称特朗普的一名贴身工作人员确诊新冠肺炎。该工作人员隶属美国海军，为白宫精英部队的成员之一，需要和特朗普近距离接触。白宫随后发表声明确认了这一消息。报道称，该工作人员在6日上午出现新冠肺炎症状，并在当晚进行测试。为了确保安全，特朗普随即在白宫医务人员的协助下再次接受新冠病毒测试。目前，特朗普每周都会接受新冠病毒测试，测试结果通常会在15分钟后得出。白宫新闻秘书霍根·吉德利称，特朗普和彭斯的最新测试结果皆为阴性。（原题为《白宫工作人员确诊感染新冠肺炎 特朗普、彭斯测试结果为阴性》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","8/5/2020 01:27:20"
"271","https://www.thepaper.cn/newsDetail_forward_7295630","澎湃国际","utf-8","英国新增5614例新冠肺炎确诊病例，累计206715例_澎湃国际_澎湃新闻-The Paper","英国,新冠肺炎","责任编辑：王晓峰","8/5/2020","8/5/2020 01:27:14","据英国政府网站当地时间5月7日下午数据更新，英国新冠肺炎确诊病例单日新增5614例，累计确诊206715例。死亡病例单日新增539例，累计死亡30615例。（原题为《英国新增5614例新冠肺炎确诊病例 累计确诊206715例》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","8/5/2020 01:27:20"
"273","https://www.thepaper.cn/newsDetail_forward_7295601","澎湃国际","utf-8","日本新增96例新冠肺炎确诊病例，累计确诊15575例_澎湃国际_澎湃新闻-The Paper","日本,新冠肺炎","责任编辑：王晓峰","7/5/2020","8/5/2020 01:27:15","据日本广播协会电视台报道，日本5月7日新增96例新冠肺炎患者，累计确诊15575例、死亡590例。除日本国内确诊15575例之外，“钻石公主”号邮轮累计确诊712例、死亡13例。截至5月7日，日本国内目前还有304名重症患者正在医院接受治疗，包括“钻石公主”号邮轮上的乘客和船员在内，日本已有5797人出院。此外，东京都5月7日新确诊23例新冠肺炎患者，连续5天新确诊人数低于100人，累计4771例，是日本确诊人数最多的地区。（原题为《日本新增新冠肺炎确诊病例96例 累计确诊15575例》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","8/5/2020 01:27:21"
"274","https://www.thepaper.cn/newsDetail_forward_7295314","澎湃国际","utf-8","土耳其里拉跌至历史最低，今年对美元累计贬值已达18%_澎湃国际_澎湃新闻-The Paper","土耳其里拉,美元,新冠疫情","责任编辑：张无为校对：张亮亮","7/5/2020","8/5/2020 01:27:16","5月7日，土耳其里拉兑美元汇率跌至历史最低水平。此前土耳其银行业监管机构采取措施限制外国投资者进行以里拉计价的交易，但投资者猜测该国央行将难以遏制里拉跌势。据路透社7日报道，当天，土耳其里拉兑美元汇率跌至7.25，突破了2018年土耳其货币危机期间创下的历史最低点，并延续了连续5个交易日的下跌趋势。与此同时，该国还在努力应对新冠疫情暴发对经济造成的影响。今年以来，里拉对美元累计贬值已经达18%。美国约翰斯·霍普金斯大学实时统计数据显示，截至北京时间5月7日21时30分，土耳其新冠肺炎累计确诊131744例，累计死亡3584例。随着里拉贬值，土耳其的主权债券延续了跌势，2030年发行价格下跌了2.5美分。据报道，土耳其今年已向美联储和其他国家的央行提取数百万美元资金，用于购买里拉并支撑里拉兑美元汇率。该国的外汇储备净额已从年初的400亿美元降至近250亿美元。一名土耳其外汇交易员表示，里拉面临的压力在短期内将继续存在。然而在5月6日一场与投资者的电话会议上，土耳其财政部长贝拉特·阿尔巴耶拉克表示，土耳其的外汇储备绰绰有余。此外他还透露，对达成一项外币融资互换协议持乐观态度。但投资者担心，土耳其可能难以解决现金短缺的问题。道明证券（TD Securities）新兴市场策略主管克里斯蒂安·马乔（Cristian Maggio）对路透社表示：“我们已经踏上了货币危机的深渊。土耳其央行消耗外汇储备的速度比任何其他新兴市场央行都要快。”(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","8/5/2020 01:27:21"
"275","https://www.thepaper.cn/newsDetail_forward_7295515","澎湃国际","utf-8","白宫拒绝美国疾控中心经济重启建议_澎湃国际_澎湃新闻-The Paper","白宫,经济重启","责任编辑：王晓峰","7/5/2020","8/5/2020 01:27:15","当地时间5月7日，一名美国疾控中心高级官员称，白宫拒绝实施疾控中心制定的关于重启美国的建议。这份建议共有17页，详细列出包括学校，教堂等公共场合的重启指南。该官员表示，这份建议最初是白宫要求的，并称要求提交文件后又弃用的做法是白宫的一贯作风。根据美国有线电视新闻网的报道，白宫一名官员对此作出回应，称这份建议没有对美国的不同地区作出区别化指导，而且也不符合白宫此前公布的疫情时间表。在越来越频繁的“重启”声中，美国各州采取了不同的节奏恢复经济。然而美国卫生专家称，没有一个州符合重启经济条件，恐将引发第二波疫情。（原题为《白宫拒绝美国疾控中心经济重启建议》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","8/5/2020 01:27:21"
"278","https://www.thepaper.cn/newsDetail_forward_7295387","澎湃国际","utf-8","习近平同乌兹别克斯坦总统米尔济约耶夫通电话_澎湃国际_澎湃新闻-The Paper","乌兹别克斯坦","责任编辑：李丽","7/5/2020","8/5/2020 01:27:16","国家主席习近平5月7日晚同乌兹别克斯坦总统米尔济约耶夫通电话。习近平代表中国政府和中国人民，对乌兹别克斯坦政府和乌兹别克斯坦人民抗击新冠肺炎疫情表示诚挚慰问和坚定支持。习近平指出，新冠肺炎疫情再次证明，只有构建人类命运共同体才是人间正道。在这场攸关全人类健康福祉、世界发展繁荣的斗争中，团结合作是最有力的武器。世界各国应该以团结取代分歧、以理性消除偏见，凝聚起抗击疫情的强大合力，加强合作，共克时艰，维护人类共同家园。习近平强调，风雨同舟、守望相助是中乌关系优良传统。中国抗疫最吃劲的时候，贵国政府和社会各界纷纷向中国伸出援手。乌兹别克斯坦的疫情也牵动着中国人民的心。中国政府、有关地方和企业的援助物资陆续运抵贵国，两国专家通过视频连线交流抗疫经验。中方将继续为乌方抗疫提供支持和帮助。希望乌方继续为中国在乌公民正常工作生活提供保障。相信在你坚强领导下，乌兹别克斯坦人民一定能够战胜疫情。中乌关系基础牢固，潜力巨大。双方要继续相互坚定支持，化挑战为机遇，在携手抗击疫情的同时，灵活推进两国全方位合作，确保双方商定的“一带一路”项目顺利实施，不断深化在世卫组织等多边框架内协作，共同致力于维护世界和平与发展。米尔济约耶夫表示，在你英明领导下，中国政府采取坚定、果断、高效措施，在很短时间里控制住了疫情，中国人民展现了惊人的团结、合作和勇气，为各国树立了典范。感谢中国政府和人民在乌方最困难时刻提供无私的人道主义援助。得益于中方的宝贵经验和帮助，乌方疫情防控取得显著成效。事实证明，中国是乌兹别克斯坦可靠的朋友。请你放心，乌方将像对待本国公民一样照顾好中方在乌人员。我完全同意你的观点，当前形势下，国际社会应该加强团结，密切在世卫组织、上合组织等多边框架下合作。我期待疫情过后尽快同你见面，推进共建“一带一路”，推动乌中两国各领域合作不断发展。乌方愿同中方共同努力，推动构建人类命运共同体。（原标题《习近平同乌兹别克斯坦总统米尔济约耶夫通电话》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","8/5/2020 01:27:21"
"279","https://www.thepaper.cn/newsDetail_forward_7295423","澎湃国际","utf-8","习近平同葡萄牙总统德索萨通电话_澎湃国际_澎湃新闻-The Paper","习近平,葡萄牙,通电话","责任编辑：王晓峰","7/5/2020","8/5/2020 01:27:16","国家主席习近平5月7日晚同葡萄牙总统德索萨通电话。习近平强调，新冠肺炎疫情发生后，你来函向中国人民表达慰问，我对此表示感谢。中葡同心共济，中方坚定支持葡方抗击疫情的努力，愿继续提供力所能及的帮助，积极协助葡方在华采购运输医疗物资。希望疫情过后，双方深化各领域合作，推进共建“一带一路”，探索公共卫生等领域三方合作，推动中葡全面战略伙伴关系得到更大发展。我珍视同你的友谊，愿同你保持交往。习近平指出，人类文明史是人类不断抗击和战胜各种灾难的历史。更好维护各国人民健康福祉、促进经济社会发展是我们肩负的历史责任。各国唯有本着命运与共的情怀团结协作，才能破解各种世纪性难题和挑战，朝着构建人类命运共同体目标向前迈进。要坚定支持联合国和世卫组织在协调国际抗疫合作上发挥应有作用，还要加强宏观经济政策协调，维护全球产业链、供应链稳定。中欧、中葡应该携手作出积极努力。德索萨表示，葡方钦佩中国人民抗击疫情中展现的坚定信念。新冠肺炎疫情是全人类共同的敌人，国际社会应该坚持多边主义，携手应对。感谢中方提供的宝贵支持和帮助，这为葡方抗疫作出了重要贡献。葡中友好面向未来，通过共同抗击疫情，两国人民友谊必将进一步加深，葡中伙伴关系必将更加牢固。我期待疫情过后尽快同你见面，共同推动葡中友好合作。（原题为《习近平同葡萄牙总统德索萨通电话》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","8/5/2020 01:27:21"
"280","https://www.thepaper.cn/newsDetail_forward_7295358","澎湃国际","utf-8","美国43个州将重启经济，纽约州长警告此举将“铸成大错”_澎湃国际_澎湃新闻-The Paper","美国","责任编辑：万婷婷","7/5/2020","8/5/2020 01:27:16","纽约州长科莫。海外网5月7日消息，在新冠肺炎病例仍旧猛增的情况下，纽约州州长警告美国某些州不要重新开放经济，并指出重启经济之决定是基于政治而非事实和数据。据路透社（Reuters）7日消息，美国纽约州长科莫（Andrew Cuomo）当地时间周三（6日）在每日疫情通报会上直指，美国某些州疫情仍相当严重，而这些州却正准备重启经济，他认为此举将“铸成大错”。科莫表示，虽然数据显示纽约州在与新冠病毒的斗争中已经“走过拐点”，但该国其他地区的新病例正在增加。北京时间7日晚间8时半，统计机构关于美国的实时数据。由于新冠肺炎在美国的大流行，截止北京时间7日20:30，全球感染病例数累计已达3775667例，累计死亡病例数已达264406。其中美国感染病例数累计已达1228609例，累计死亡病例数已达73431。到目前为止，纽约是美国受灾最严重的州，其死亡病例数超过全美死亡病例数三分之一。在过去三周，住院人数下降和每日死亡人数下降之后，科莫开始考虑下调对该州企业的限制标准。“是的，我们接收到的求助电话数量正在下降，我们的病例数量正在下降，”科莫说。同时科莫也重申，整个纽约州将一直处于封锁状态直到5月15日。部分重启、即将重启和正在封锁中的州。然而科莫还是警告，美国的新冠死亡人数可能会比目前的数字还要大，在这种情况下贸然重启经济将“铸成大错”。科莫说：“把纽约州的数据排除于全国数据之外，全国其他地区的感染人数可正在上升。”据报道，美国至少有43个州将重新开放经济，其中许多州甚至还没有达到白宫关于何时重启经济的准则。根据“再次开放美国”的指导原则，除非某个州在14天内的阳性病例呈下降趋势，或在14天内“检测为阳性的病例占比呈下降趋势”，否则不得重新开放经济。美国卫生专家敦促各州当局遵守这些指导方针，以避免第二轮新冠病毒感染和死亡的风险，这将使本来已经危机重重的医院不堪重负，并给人们造成昂贵的医疗费用。（原题为：《累计确诊近123万例 美43州将重启经济 纽约州长发出严厉警告》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","8/5/2020 01:27:21"
"283","https://www.thepaper.cn/newsDetail_forward_7295500","澎湃国际","utf-8","英国首相发言人：解封措施将“非常有限”，最早周一开始解除_澎湃国际_澎湃新闻-The Paper","英国,解封","责任编辑：王晓峰","7/5/2020","8/5/2020 01:27:16","英国首相鲍里斯·约翰逊的发言人5月7日证实，下周英国的解封措施将""非常有限""。英国封城已经七周，发言人承诺首相在如何解封上将会采取 ""最大限度的谨慎""态度。鲍里斯约翰逊在5月6日议会的“首相问答”环节上说，一些封城措施最早将在周一开始解除，但他并没有透露到底是哪些措施。而苏格兰首席部长斯特金在5月7日的每日疫情发布会上表示，“待在家里”的这一信息将在苏格兰再延长三周，并坚称她不会过早对封城做任何改变，因为这将是 ""非常非常危险的 ""。鲍里斯约翰逊将于周日当地时间19:00发表讲话，给出下一阶段计划。但这一计划只针对英格兰。苏格兰、威尔士和北爱尔兰的解封与否将由当地分权政府决定。（原题为《​英国首相发言人：解封措施将“非常有限”最早周一开始解除》）(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","8/5/2020 01:27:22"
"284","https://www.thepaper.cn/newsDetail_forward_7292929","澎湃国际","utf-8","全球疫情晚报｜国外日增确诊再逼近十万，俄罗斯巴西新增逾万_澎湃国际_澎湃新闻-The Paper","新冠肺炎,全球疫情,图解综述","责任编辑：李怡清校对：张亮亮","7/5/2020","8/5/2020 01:27:17","全球新冠肺炎疫情持续发展，在一些国家的疫情增长逐渐放缓之时，一些国家的疫情正在加速蔓延。据澎湃新闻（www.thepaper.cn）不完全统计，截至北京时间5月7日19时，中国以外已有211个国家和地区出现新冠肺炎疫情，累计确诊病例超过375万例，累计死亡病例超过26万例。相较昨日，国外单日新增确诊病例9.5万多例，新增死亡病例近6700例。美国单日新增2.5万多例确诊病例，连续5日的单日新增病例低于3万例，但近两日美国的单日新增死亡病例均高于2000例。目前，美国的累计确诊病例超过126万例，累计死亡病例超过7.4万例。西欧多国的疫情持续好转，各国正在逐步恢复生产生活秩序。意大利的治愈病例数首次超过现有病例人数；德国联邦和地方政府6日达成进一步“解封”的新协议；德国足球甲级联赛将于5月16日复赛；比利时6日公布了从11日开始实施的第一阶段第二步“解封”计划；荷兰政府6日通过了分阶段的“解封”计划。英国单日新增确诊病例超过6000例，较前几日有所反弹。英国的累计确诊病例超过20万例，累计死亡病例超过3万例。俄罗斯单日新增确诊病例11231例，再次创下该国纪录。俄罗斯连续5日的新增确诊病例均超过1万例，目前累计确诊病例超过17万例。俄罗斯已超过法国和德国，成为全球累计确诊病例第五多的国家。俄罗斯的累计死亡病例超过1600例。继俄总理米舒斯京及建设和住房公用事业部长亚库舍夫后，俄罗斯文化部长柳比莫娃也确认感染新冠病毒。巴西的单日新增确诊病例首次超过1万例，新增死亡病例超过600例，均为该国疫情暴发以来的最高值。目前巴西累计确诊病例12万多例，累计死亡病例8500多例。圣保罗州和里约热内卢州是巴西疫情最严重的地区。秘鲁单日新增确诊病例3600多例，累计确诊病例超过5.4万例。由于此前统计存在重复，厄瓜多尔的累计确诊病例核减为2.9万多例。据新华社报道，截至当地时间6日，拉美地区的累计确诊病例超过29.8万例。土耳其的单日新增确诊病例回升至2000例以上，累计确诊病例超过13万例。南亚和中东一些国家的疫情正在迅速发展。印度单日新增确诊病例再次超过3000例，累计确诊病例超过5万例。有分析认为，印度近期确诊病例快速增长与检测能力提升有关。巴基斯坦的累计确诊病例超过2.4万例，孟加拉国超过1.2万例。沙特阿拉伯的累计确诊病例超过3.1万例，卡塔尔和阿联酋的疫情增长也较快。据新华社报道，非洲疾控中心的数据显示，截至当地时间6日，非洲地区累计确诊病例超过5万例。(本文来自澎湃新闻，更多原创资讯请下载“澎湃新闻”APP)","8/5/2020 01:27:22"
